,time,lon,lat,no2,o3,so2,pm2.5,pm10,co,tmax,tmin,hum,opady,tysk,wind
42143,8,26.75,50.75,1.9988753000895183,73.22095235188802,1.0103398164113362,4.784002939860026,6.10145632425944,160.34253946940103,1.03,-3.43,81.49,0.64,98.82,4.3
42144,9,26.75,50.75,1.5902438163757324,71.13182067871094,0.9094367027282716,5.075023015340169,6.0285905202229815,179.2347615559896,-1.34,-7.3,83.94,0.14,99.57,1.98
42145,10,26.75,50.75,1.8047984441121416,67.04154968261719,1.6152129173278809,9.170891443888346,11.865484873453775,189.62211100260416,-0.0,-7.95,82.5,0.36,99.77,2.34
42146,11,26.75,50.75,1.7059111595153809,71.49039713541667,2.244663874308268,11.607510884602863,13.090206146240234,189.8201904296875,1.32,-5.75,79.69,1.14,99.52,4.02
42147,12,26.75,50.75,5.137762705485026,60.92650858561198,2.1689244906107583,11.046886444091797,13.032403310139976,216.3471476236979,1.02,-3.37,94.19,11.7,98.22,4.81
42148,13,26.75,50.75,4.739377021789551,57.453837076822914,2.567249139149984,12.744274139404297,15.413619995117188,218.52266438802084,7.2,-2.2,90.12,0.31,98.51,3.77
42149,14,26.75,50.75,2.617727597554525,67.17805480957031,1.4493403434753418,9.590704600016275,10.718757629394531,200.6089884440104,4.37,0.23,95.42,4.77,98.07,3.56
42150,15,26.75,50.75,3.128887494405111,50.89995829264323,1.632088343302409,9.92408307393392,12.824203491210938,222.7304077148437,5.36,-0.53,93.08,4.05,98.24,2.1
42151,16,26.75,50.75,1.99453353881836,45.77892049153646,0.5472695430119833,4.360462506612142,5.182008743286133,204.31719970703125,2.54,-0.32,96.66,11.43,98.01,2.99
42152,17,26.75,50.75,2.8705870310465493,43.99224853515625,0.2478278477986653,5.205698649088542,3.56597646077474,217.7799275716146,2.44,-1.12,95.39,4.29,98.26,3.58
42153,18,26.75,50.75,1.5613422393798828,61.87763977050781,0.5052812894185384,6.106600443522136,6.919293721516927,188.96197509765625,2.97,-2.98,90.0,0.81,98.76,3.5
42154,19,26.75,50.75,2.9484713872273765,57.92114766438802,1.2042088508605957,8.394721349080404,9.497903188069662,211.5339152018229,1.85,-3.57,83.59,0.25,98.95,1.61
42155,20,26.75,50.75,2.1863673528035483,58.99755350748698,0.8000170389811198,8.338974634806315,9.26048215230306,207.9616495768229,2.23,-4.29,82.22,0.57,99.39,2.11
42156,21,26.75,50.75,3.8260825475056968,65.12631225585938,4.494036356608073,13.444021860758465,14.798118591308594,237.2082926432292,2.93,-4.64,81.66,0.22,98.77,3.91
42157,22,26.75,50.75,2.309155464172364,68.48828125,1.0951989491780598,5.749959945678711,6.656470616658528,192.5455525716146,2.81,-3.14,82.56,1.97,98.36,3.28
42158,23,26.75,50.75,1.118328332901001,76.70952860514323,0.7182172934214274,3.335636138916016,4.623344739278157,161.0130615234375,2.78,-3.45,80.38,1.08,98.89,3.16
42159,24,26.75,50.75,1.2049708366394043,74.49644978841145,0.6182288328806559,3.928588549296061,5.647544860839844,161.417724609375,4.25,-3.96,81.3,0.01,99.52,2.52
42160,25,26.75,50.75,2.028418223063151,71.16732279459636,0.7563547293345133,7.474270502726237,9.751143137613932,177.368896484375,7.54,-3.39,78.44,0.0,99.49,1.74
42161,26,26.75,50.75,3.0479809443155923,58.52705891927084,2.0321229298909507,17.310653686523438,19.870264689127605,203.09126790364584,8.31,-1.53,84.43,0.07,99.77,1.38
42162,27,26.75,50.75,3.2060794830322266,66.11790466308594,1.9438978830973308,21.11612319946289,24.852437337239586,202.66300455729169,11.35,-0.76,83.91,0.0,99.84,2.12
42163,28,26.75,50.75,3.2378530502319336,56.80302937825521,0.9759517510732016,13.27636210123698,14.363104502360024,221.7342732747396,5.04,1.09,95.65,9.69,99.99,3.08
42164,29,26.75,50.75,1.9208423296610515,65.42833455403645,1.2267025311787922,10.230326334635416,12.736197153727211,192.1692911783854,10.36,-1.12,76.82,0.26,100.51,2.4
42165,30,26.75,50.75,4.409971872965495,58.8131357828776,3.916140874226888,19.502625783284504,23.76605987548828,244.5982666015625,12.24,0.88,87.71,0.5,100.45,2.05
42166,31,26.75,50.75,5.255347887674968,47.08311462402344,3.350782712300618,17.0943603515625,20.8012212117513,216.3672078450521,13.89,5.15,93.89,0.33,99.91,2.01
42167,32,26.75,50.75,4.554533958435059,59.53194173177084,4.0970815022786455,19.04353841145833,24.38293202718099,207.900390625,17.49,3.11,89.89,2.47,98.9,2.37
42168,33,26.75,50.75,1.4627385139465332,68.39334106445312,0.584558884302775,6.24685796101888,7.530747095743815,173.05712890625,8.63,-1.08,83.21,2.1,98.5,3.59
42169,34,26.75,50.75,1.8456489245096843,59.03584289550781,1.0115853945414226,5.523592631022136,6.672658284505208,178.49918619791666,7.69,-2.05,82.12,0.46,98.65,1.76
42170,35,26.75,50.75,1.3670806884765625,57.565999348958336,0.62834366162618,3.9141085942586265,4.758225123087565,165.67242431640625,6.62,-2.01,84.11,0.59,99.05,2.52
42171,36,26.75,50.75,2.2746596336364746,66.94822184244792,2.713795661926269,7.085201263427734,8.043779373168945,170.69014485677084,9.85,-2.54,78.36,0.0,98.18,3.84
42172,37,26.75,50.75,1.9410394032796223,68.54888916015625,1.0699208577473958,4.991012573242188,5.151197751363118,187.6729736328125,3.36,-1.05,85.96,4.82,97.77,2.86
42173,38,26.75,50.75,2.948266665140788,58.3119150797526,1.7024154663085938,7.350559234619141,9.917825063069662,198.4341837565104,4.44,-1.99,82.39,0.53,98.01,3.07
42174,39,26.75,50.75,5.3888295491536455,61.818929036458336,3.4558846155802407,9.35312016805013,12.031792958577476,211.36909993489584,5.69,-2.16,81.05,0.27,98.95,4.1
42175,40,26.75,50.75,4.164676030476888,61.30537414550781,2.9555225372314453,9.95808219909668,12.401290893554688,207.9125773111979,8.57,-1.26,81.41,0.08,99.91,2.87
42176,41,26.75,50.75,1.4224456151326497,74.49730428059895,1.784821351369222,9.351629257202148,11.36945343017578,182.6323038736979,13.69,-1.25,74.84,0.0,99.72,3.64
42177,42,26.75,50.75,1.5371217727661133,76.43361918131511,1.0420729319254558,10.38180414835612,12.085096995035808,171.83146158854166,15.93,0.65,72.25,0.0,99.96,3.49
42178,43,26.75,50.75,1.6177298227945964,72.8974100748698,1.7921544710795083,9.622222900390623,11.571884155273438,163.7356160481771,16.93,1.15,69.03,0.0,99.67,2.93
42179,44,26.75,50.75,1.7849666277567546,65.86059061686198,0.9709969361623128,10.592294692993164,13.43868637084961,185.84102376302084,17.43,2.27,82.67,0.49,99.21,1.96
42180,45,26.75,50.75,2.8891576131184897,43.064229329427086,0.8348542849222819,8.637128194173178,9.389832178751629,207.0507202148437,10.86,6.07,92.19,6.82,98.84,1.38
42181,46,26.75,50.75,2.2978331247965493,46.11787414550781,0.3995721340179443,5.659828821818034,6.401669184366862,192.46114095052084,9.44,3.92,91.44,2.31,98.87,2.79
42182,47,26.75,50.75,8.069501241048178,34.07943216959635,1.759775161743164,6.376644134521484,6.515867233276367,198.313232421875,6.42,2.31,91.44,4.88,98.73,3.03
42183,48,26.75,50.75,6.577868143717448,38.91817474365234,2.814735730489095,9.605369567871094,11.04150390625,251.17041015625,8.3,2.33,93.68,1.65,99.21,1.64
42184,49,26.75,50.75,2.468015988667806,51.81286112467448,0.8945682048797607,10.589757283528646,11.734057108561196,198.4236857096354,12.94,2.8,87.24,0.48,99.3,1.64
42185,50,26.75,50.75,0.8906111717224121,64.04620361328125,0.5781127611796061,6.413026809692383,7.457408269246419,187.7188517252604,13.23,4.41,83.26,0.48,99.18,2.87
42186,51,26.75,50.75,1.0506959756215413,56.17134602864584,0.7036991119384766,7.08224614461263,8.476729075113932,196.5559895833333,10.82,3.14,86.65,1.58,98.72,1.85
42187,52,26.75,50.75,2.358229955037435,64.56905110677083,2.108533223470052,10.473944346110024,11.722564697265623,203.7557373046875,12.18,2.49,85.89,1.27,98.71,2.34
42188,53,26.75,50.75,2.528750737508138,74.7755839029948,2.87002182006836,12.836624145507812,13.965202331542969,225.57621256510416,13.13,4.05,87.76,7.17,98.92,3.32
42189,54,26.75,50.75,1.855502446492513,69.55573018391927,2.2990212440490723,6.200925191243489,9.343182881673178,165.6500447591146,8.87,1.3,77.92,0.18,99.31,3.32
42190,55,26.75,50.75,1.8985991477966309,68.54717508951823,1.3233757813771565,5.088756243387858,6.53146235148112,164.9880167643229,7.29,0.14,77.78,0.17,99.53,3.52
42191,56,26.75,50.75,2.418955485026041,64.48074849446614,1.5748209953308103,6.944604237874349,8.240596135457357,171.9960734049479,8.08,-0.26,78.03,0.48,99.31,2.35
42192,57,26.75,50.75,1.8428589502970376,64.55814615885417,1.034021536509196,5.027136484781901,5.865764617919922,161.93672688802084,6.01,-2.42,76.03,0.55,99.2,2.32
42193,58,26.75,50.75,1.5543052355448406,64.5387674967448,1.3783164024353027,5.980707168579102,7.022671381632487,164.80753580729166,6.84,-2.49,71.93,0.19,99.16,1.87
42194,59,26.75,50.75,1.342430591583252,70.39698282877605,1.0538578828175862,6.9904359181722,8.46945826212565,170.60382080078125,12.33,-1.02,65.48,0.0,99.29,2.31
42195,60,26.75,50.75,1.3006923993428547,71.67943827311198,0.6549149751663208,10.205409367879232,12.653675079345703,173.20015462239584,16.51,0.2,83.21,1.2,98.85,3.96
42196,61,26.75,50.75,2.3193346659342446,59.644612630208336,1.689480463663737,11.41714096069336,13.5146115620931,175.6157430013021,18.61,7.05,89.78,2.47,98.46,3.11
42197,62,26.75,50.75,1.822301705678304,73.57589721679688,1.358275572458903,12.136940002441406,13.841349283854166,195.27496337890625,18.24,6.27,82.97,2.91,98.85,1.44
42198,63,26.75,50.75,2.026103973388672,61.30472819010416,1.1011396249135337,7.858410517374675,10.576316197713217,149.4884033203125,19.94,6.95,88.36,5.06,98.08,3.34
42199,64,26.75,50.75,1.796059290568034,81.36276753743489,1.83527676264445,4.094535827636719,4.462377548217773,172.84332275390625,10.26,3.11,75.03,0.17,98.62,5.9
42200,65,26.75,50.75,2.0789082845052085,79.91259765625,2.19521697362264,6.398861567179362,7.470241546630859,156.04390462239584,12.24,2.47,77.56,0.17,98.97,3.66
42201,66,26.75,50.75,1.3885644276936848,85.44899495442708,1.4852474530537922,7.086452484130859,8.329706192016602,159.89928181966147,18.83,5.83,70.74,0.15,98.15,4.17
42202,67,26.75,50.75,2.176205476125081,78.24053955078125,2.4950005213419595,4.981195449829102,6.3480987548828125,166.40874226888022,13.24,5.9,73.51,0.76,98.41,4.23
42203,68,26.75,50.75,2.5478014945983887,64.59401957194011,1.809599240620931,5.692958831787109,6.932190577189128,155.47314453125,15.55,4.94,81.84,1.09,98.34,3.24
42204,69,26.75,50.75,2.0823888778686523,68.48250325520833,1.2768313884735107,4.795747439066569,5.426993687947591,186.9227091471354,8.95,2.9,83.24,2.62,98.93,4.26
42205,70,26.75,50.75,1.566938877105713,78.06922912597656,1.6286800702412922,5.809637069702148,7.709184646606445,159.2141316731771,14.56,0.61,72.19,0.01,99.82,1.93
42206,71,26.75,50.75,1.2835944493611653,79.7322285970052,0.9098452726999918,6.025854110717773,6.7423655192057295,155.1723429361979,20.23,3.92,70.03,0.0,99.84,3.08
42207,72,26.75,50.75,1.1550488471984863,78.37177022298177,0.6603978872299194,4.55754280090332,5.994566599527995,146.3133748372396,20.3,5.71,68.33,0.0,99.57,2.8
42208,73,26.75,50.75,1.1626613934834795,71.77945963541667,0.5246497790018717,5.1208756764729815,7.16200574239095,153.246826171875,17.77,8.08,74.76,0.02,98.98,3.83
42209,74,26.75,50.75,1.3290706475575764,67.6088358561198,0.5788017908732096,5.096004168192546,6.7034257253011065,147.7731730143229,14.97,5.79,84.16,2.18,98.16,3.71
42210,75,26.75,50.75,1.5437463124593098,63.87463887532552,0.6315781672795614,5.7667490641276045,7.215726216634114,144.11603800455728,17.32,9.6,88.41,6.23,98.03,3.08
42211,76,26.75,50.75,3.5425195693969727,61.5686289469401,2.353978157043457,8.315879821777344,9.352736790974935,178.9714558919271,16.6,9.53,86.81,1.93,98.42,2.3
42212,77,26.75,50.75,1.4555010795593262,71.6074930826823,1.0958890914916992,7.095996856689453,8.851163228352865,155.02283732096353,21.1,7.73,82.82,1.5,98.46,2.93
42213,78,26.75,50.75,1.4275197982788086,59.0511474609375,0.939433495203654,6.3819732666015625,7.269543965657552,141.89680989583334,18.39,10.45,87.07,7.77,98.0,1.58
42214,79,26.75,50.75,1.6743529637654622,59.255106608072914,0.5231697161992391,5.477237065633138,6.026389439900716,159.91065470377603,19.09,9.5,84.84,10.22,97.63,1.21
42215,80,26.75,50.75,1.058062473932902,72.05802408854167,0.4209817250569661,4.98313585917155,5.850523630777995,160.16056315104166,15.06,10.38,83.26,4.68,98.04,4.76
42216,81,26.75,50.75,1.3959722518920898,68.74418131510417,0.7301245530446371,6.031688690185547,6.4457550048828125,158.76712036132812,16.79,8.75,80.81,0.97,98.44,3.59
42217,82,26.75,50.75,1.5826908747355144,77.74954223632812,1.3955683708190918,6.115441640218099,7.40576171875,152.4981892903646,17.31,7.4,76.47,0.18,98.98,2.22
42218,83,26.75,50.75,1.3282179832458496,81.66720072428386,1.459783395131429,5.756660461425781,6.8505401611328125,138.91361490885416,20.83,9.09,74.14,3.42,98.77,4.22
42219,84,26.75,50.75,2.024441878000895,72.24002583821614,1.817490577697754,4.844222068786621,6.20272699991862,152.73356119791666,18.17,8.2,76.04,0.79,99.03,2.74
42220,85,26.75,50.75,1.323558330535889,72.552001953125,0.8574100335439047,4.949735005696614,6.054778416951497,138.87089029947916,19.6,9.84,73.33,1.66,99.62,2.1
42221,86,26.75,50.75,1.071281909942627,73.50859069824219,0.4541078805923462,5.178038279215495,6.734078725179036,133.03214518229166,21.7,11.09,73.54,0.8,99.31,4.81
42222,87,26.75,50.75,1.9321544965108235,72.87147013346355,2.0693508783976235,5.681845347086589,7.1267954508463545,147.71612548828125,19.94,11.07,67.83,0.91,99.35,2.39
42223,88,26.75,50.75,1.5399258931477864,68.39177958170573,0.6699863274892172,6.261195500691732,7.475939432779948,138.1998087565104,21.0,8.77,72.03,0.66,99.09,1.82
42224,89,26.75,50.75,1.3164079984029131,70.17727661132812,0.6730747222900391,5.501185735066732,6.685152689615886,138.88604736328125,18.53,11.89,84.11,4.52,98.99,2.35
42225,90,26.75,50.75,0.9398648738861084,75.32708740234375,0.8828458786010742,6.277551015218099,6.955886205037435,148.62371826171875,17.32,9.3,77.27,0.54,98.98,2.75
42226,91,26.75,50.75,1.0154768625895183,57.68150838216146,0.2830448150634765,3.6099720001220703,3.957900047302246,145.9398396809896,13.46,9.58,92.36,18.59,99.03,2.41
42227,92,26.75,50.75,0.6660551230112711,56.40751647949219,0.4319601853688558,3.997367223103841,4.212779362996419,117.57114664713542,15.63,7.48,77.32,0.67,99.35,2.34
47656,1,27.25,51.75,1.8418142000834148,53.27295430501302,0.4761311213175456,3.916310628255209,4.898553848266602,171.2047119140625,1.75,-1.75,95.52,0.41,101.16,2.47
47657,2,27.25,51.75,3.640188217163086,57.31378173828125,1.0385221640268962,10.88379414876302,14.277002970377604,185.3582356770833,3.35,-0.77,94.36,0.33,100.89,4.74
47658,3,27.25,51.75,2.313711643218994,57.29975382486979,1.0124974250793457,6.02458381652832,7.330509821573893,170.48798624674478,4.15,-3.24,92.02,0.06,100.87,2.77
47659,4,27.25,51.75,7.980510711669922,40.077718098958336,4.525216102600098,25.78595479329427,31.6226806640625,286.03448486328125,5.77,-1.31,96.91,0.64,99.38,3.54
47660,5,27.25,51.75,2.0551172892252603,61.88294982910156,0.5905249913533529,4.79796314239502,6.357493082682292,176.57002766927084,1.38,-6.15,86.9,0.56,99.75,2.59
47661,6,27.25,51.75,1.7634100914001465,70.24901326497395,1.1057198842366536,3.775655110677084,4.605883280436198,177.95454915364584,-0.44,-6.97,86.06,0.21,100.57,3.13
47662,7,27.25,51.75,2.822546641031901,69.68272908528645,2.141388734181722,8.13335100809733,11.022218068440756,194.49259440104169,3.31,-4.05,86.39,0.74,99.53,6.7
47663,8,27.25,51.75,1.5518798828125,74.41158548990886,0.7529149055480957,3.2182722091674805,3.917598088582357,157.4578857421875,0.45,-5.08,84.68,0.49,99.44,4.28
47664,9,27.25,51.75,1.5469183921813965,66.63538614908855,0.7273720105489095,5.092694282531738,6.189002990722656,177.07389322916666,-1.71,-8.58,83.19,0.08,100.33,1.89
47665,10,27.25,51.75,0.946276823679606,72.731689453125,0.6512006123860677,6.823688507080078,8.054084142049154,176.65677897135416,0.68,-10.31,80.85,0.01,100.58,1.89
47666,11,27.25,51.75,1.3464900652567546,75.89300537109375,1.9829543431599927,9.95259920756022,12.326409657796225,187.0040486653646,1.27,-6.66,79.75,0.36,100.26,3.95
47667,12,27.25,51.75,4.051847457885742,66.56348164876302,1.933135986328125,12.224891662597656,13.876664479573568,216.0034383138021,1.21,-3.11,93.08,8.11,98.82,4.9
47668,13,27.25,51.75,3.5715112686157227,59.85074869791666,2.186190923055013,11.516408284505207,13.957389831542969,220.72477213541663,7.11,-1.48,92.49,0.75,99.09,3.82
47669,14,27.25,51.75,2.2171360651652017,70.23063151041667,1.912173589070638,8.856922149658203,10.451707204182943,200.01078287760416,3.32,0.65,96.12,7.18,98.66,4.05
47670,15,27.25,51.75,2.185369650522868,58.00304158528646,0.981781800587972,7.364313761393229,9.05454444885254,208.7149658203125,6.77,-0.77,88.6,0.89,99.01,2.07
47671,16,27.25,51.75,2.0000521341959634,52.2242431640625,0.5484846035639445,4.4289140701293945,5.172577540079753,207.3843994140625,2.91,-0.47,95.28,10.86,98.88,3.3
47672,17,27.25,51.75,2.640659014383952,45.90644327799479,0.4511106014251709,5.102458953857422,3.3684171040852866,216.4158528645833,2.71,-1.18,94.85,4.29,99.06,3.02
47673,18,27.25,51.75,1.6201586723327637,63.07418823242188,0.4308767716089884,5.9805450439453125,6.458947499593099,188.3109741210937,3.41,-3.15,90.39,0.46,99.48,3.11
47674,19,27.25,51.75,2.013885498046875,58.61955261230469,1.3513267834981282,7.596658706665039,8.686510721842447,196.3941446940104,2.28,-3.31,81.96,1.02,99.66,0.98
47675,20,27.25,51.75,2.259475072224935,61.65110778808594,0.6020977099736532,7.340925216674805,7.653117497762044,199.9871419270833,2.68,-3.84,80.39,0.81,100.08,1.49
47676,21,27.25,51.75,2.62467352549235,68.00429280598958,2.1329593658447266,9.290987650553385,11.154218037923178,212.5765177408854,1.61,-4.41,79.21,0.98,99.34,4.51
47677,22,27.25,51.75,2.035952568054199,71.23904927571614,0.6475026607513428,4.973681131998698,5.815576553344727,180.55196126302084,2.45,-2.94,82.17,1.84,99.04,3.17
47678,23,27.25,51.75,1.0027586619059246,81.02147420247395,0.5677285591761271,3.343016624450684,4.695177714029948,161.13973999023438,3.11,-3.56,80.39,0.24,99.66,2.94
47679,24,27.25,51.75,1.163821538289388,75.35353597005208,0.5756258169809977,3.748882611592611,5.506451924641927,162.40888468424478,4.36,-4.14,81.63,0.0,100.32,2.19
47680,25,27.25,51.75,1.5674535433451335,70.89882914225261,0.7013498147328695,6.795495351155599,8.278099060058594,171.60384114583334,8.06,-2.56,76.12,0.0,100.21,1.36
47681,26,27.25,51.75,2.383156140645345,56.08337910970052,1.5618378321329751,16.5340576171875,17.642738342285156,197.91621907552084,9.58,-1.17,85.05,0.1,100.45,1.42
47682,27,27.25,51.75,1.242775281270345,66.9439188639323,0.6244893868764242,14.57114028930664,15.489888509114584,186.24566650390625,12.18,-1.24,83.55,0.0,100.54,1.97
47683,28,27.25,51.75,2.4694972038269043,57.126383463541664,0.9434349536895752,11.932557423909506,12.373299916585289,222.41668701171875,6.65,0.23,94.06,6.26,100.65,2.92
47684,29,27.25,51.75,1.6332159042358398,64.75524393717448,0.8288530508677164,7.942840576171875,10.283830006917318,195.38018798828125,10.58,-1.14,78.82,0.11,101.2,2.0
47685,30,27.25,51.75,2.597283363342285,63.13776143391927,3.195068041483561,15.150707244873049,17.784687042236328,238.177734375,12.03,0.99,89.71,1.15,101.11,2.57
47686,31,27.25,51.75,2.5028580029805503,49.34804280598959,1.1246687571207683,12.820882161458334,16.472057342529297,200.5657552083333,16.43,5.15,91.79,0.3,100.5,2.56
47687,32,27.25,51.75,1.6603086789449055,67.76780192057292,2.413792292277018,14.994956970214844,18.811463673909504,205.0067749023437,17.57,2.31,89.91,2.92,99.53,2.36
47688,33,27.25,51.75,1.166089375813802,69.53059387207031,0.3772722482681274,3.268864631652832,4.196146329243978,158.43413289388022,9.1,-0.77,80.21,0.57,99.24,3.71
47689,34,27.25,51.75,1.4724125862121582,59.03502909342448,0.6146111488342285,4.310348828633626,4.923953692118327,168.32137044270834,6.44,-1.94,86.96,0.96,99.36,1.56
47690,35,27.25,51.75,1.1319781144460042,58.975189208984375,0.3384599685668945,3.2398246129353843,4.031070391337077,161.63521321614584,5.85,-2.55,83.23,0.25,99.74,2.12
47691,36,27.25,51.75,1.3017151355743408,72.805419921875,2.2179765701293945,6.224684397379558,7.553850173950195,175.25154622395834,9.46,-2.17,78.05,0.02,98.75,4.31
47692,37,27.25,51.75,1.5838011105855303,71.13677978515625,0.9786646366119384,5.2297318776448565,5.361883163452148,184.5637003580729,4.46,-0.65,84.3,2.97,98.41,2.78
47693,38,27.25,51.75,2.3173747062683105,63.39292907714844,1.2852935791015625,7.22787602742513,9.33568255106608,182.28594970703125,4.47,-2.04,82.96,0.66,98.64,2.91
47694,39,27.25,51.75,4.222272237141927,59.30391438802084,1.7333709398905437,8.13272794087728,11.119644165039062,201.9308064778646,5.65,-2.17,84.66,0.35,99.5,4.18
47695,40,27.25,51.75,3.020350456237793,63.14411926269531,1.4718631108601887,8.59155019124349,10.894415537516275,196.9041544596354,8.23,-1.25,82.51,0.13,100.54,3.14
47696,41,27.25,51.75,1.1244707107543943,79.47640991210938,2.320404370625814,9.051461537679035,10.79065450032552,174.60042317708334,13.57,-0.68,76.49,0.0,100.36,4.14
47697,42,27.25,51.75,0.798420270284017,79.73822021484375,1.1026969750722249,8.700691223144531,9.653491973876951,170.47380574544272,16.37,1.28,76.01,0.0,100.68,3.43
47698,43,27.25,51.75,0.8072622617085775,75.72127787272136,0.6796897252400717,9.43576176961263,10.63457997639974,173.0751749674479,16.39,1.57,72.22,0.0,100.45,2.81
47699,44,27.25,51.75,0.8922141393025717,62.30620320638021,0.6095474561055502,10.503796895345053,12.406248728434244,174.21476236979166,16.06,2.1,86.79,1.64,99.99,2.18
47700,45,27.25,51.75,1.5529580116271973,46.69917805989584,0.376772125562032,11.251925150553385,12.65734354654948,206.01025390625,12.52,6.85,91.74,5.57,99.59,1.71
47701,46,27.25,51.75,1.5824894905090332,48.49607340494792,0.3045962254206339,7.935932159423828,8.948439280192057,212.5855305989584,10.46,5.85,94.36,6.69,99.51,1.67
47702,47,27.25,51.75,1.9833927154541016,47.25325012207031,0.3515239556630452,4.890377680460612,5.158152898152669,203.6671142578125,10.1,4.94,92.53,6.48,99.37,1.35
47703,48,27.25,51.75,1.406699498494466,49.71539815266927,0.5071476697921753,5.826715469360352,6.480506261189778,198.9473876953125,11.58,3.89,88.32,1.79,99.91,1.81
47704,49,27.25,51.75,1.059573809305827,62.07884724934896,0.5574245452880859,7.05575688680013,7.838097254435222,183.6700642903646,14.59,3.44,88.91,0.74,100.01,2.23
47705,50,27.25,51.75,0.8215274810791016,61.74962870279948,0.7705467542012533,7.163906733194987,7.790892283121745,195.79121907552084,12.16,3.64,86.98,0.43,100.02,2.16
47706,51,27.25,51.75,0.7433400948842367,55.57939147949219,0.4127116203308105,5.990898768107097,6.182064692179362,185.65425618489584,11.16,4.01,87.32,1.05,99.48,2.08
47707,52,27.25,51.75,0.989689032236735,63.0076649983724,0.8390585581461588,7.654279073079427,8.594116846720377,197.3232625325521,12.35,2.87,88.58,4.93,99.3,2.31
47708,53,27.25,51.75,1.610016504923503,76.6506856282552,2.312102953592936,12.143015543619793,13.477092742919922,206.26949055989584,13.59,4.53,87.11,3.14,99.53,3.49
47709,54,27.25,51.75,1.351934274037679,72.54001871744792,1.2527766227722168,4.360435167948405,6.002153396606445,169.061767578125,8.35,0.9,79.24,0.29,99.91,3.57
47710,55,27.25,51.75,1.0060033798217771,68.90196228027344,0.8134903907775879,2.706493377685547,3.718177159627279,144.7140096028646,6.21,-0.55,78.68,0.26,100.11,3.75
47711,56,27.25,51.75,0.8468815485636393,65.41970825195312,0.5458732843399048,2.2873099644978843,3.413438479105632,147.89002482096353,7.29,-0.04,73.14,0.19,99.99,2.77
47712,57,27.25,51.75,0.9798924128214518,64.63887023925781,0.8604423999786377,3.1963930130004883,4.028606096903483,150.89689127604166,5.48,-2.19,78.49,0.49,99.87,2.32
47713,58,27.25,51.75,1.1637494564056396,64.41240946451823,0.8143870035807291,4.154375712076823,4.636275927225749,165.96514892578125,7.3,-3.16,78.34,0.29,99.81,2.32
47714,59,27.25,51.75,0.8268099625905355,68.50594584147136,0.7897361119588217,5.94560432434082,6.922150293986003,172.1772257486979,12.32,-1.59,72.17,0.0,100.02,1.86
47715,60,27.25,51.75,0.8950920104980469,73.93806457519531,0.6991598606109619,9.177226384480797,11.076685587565104,169.33366902669272,15.65,-0.59,82.06,1.82,99.6,3.62
47716,61,27.25,51.75,1.398047924041748,68.19789632161458,1.8162994384765625,13.155885060628256,15.24217732747396,193.2575480143229,18.53,7.0,88.54,4.31,99.07,3.13
47717,62,27.25,51.75,1.3082993825276692,82.23982238769531,1.2384390830993652,11.99145253499349,13.317648569742838,211.2091267903646,16.34,4.28,82.59,1.09,99.58,1.7
47718,63,27.25,51.75,1.097718397776286,68.91304016113281,0.783261775970459,7.421529134114583,8.667734781901041,154.7905069986979,19.95,7.14,90.06,8.34,98.79,3.56
47719,64,27.25,51.75,1.2327905495961506,79.31463114420573,0.7836782932281494,2.5234266916910806,3.030662218729655,167.11383056640625,9.86,3.55,75.61,0.47,99.05,6.97
47720,65,27.25,51.75,1.5936393737792969,82.01944986979167,1.5034966468811035,5.318642298380534,5.911720911661784,162.98570760091147,11.84,2.89,80.76,0.43,99.54,3.68
47721,66,27.25,51.75,1.0818397204081218,90.37359619140624,2.0054712295532227,6.905490875244141,8.208402633666992,160.5242716471354,18.94,6.71,72.12,0.14,98.74,4.55
47722,67,27.25,51.75,1.4165790875752766,80.34241739908855,1.7495031356811523,4.154146830240886,5.051756540934245,164.51505533854166,13.2,6.03,74.11,2.19,98.94,4.5
47723,68,27.25,51.75,1.4427547454833984,71.69278971354167,1.394903341929118,4.683472951253255,5.533692677815755,152.35040283203125,14.38,3.83,85.8,1.57,98.99,3.19
47724,69,27.25,51.75,1.5214136441548665,69.07946268717448,0.9194366931915284,4.067468325297038,4.48863697052002,173.2785441080729,9.45,2.56,82.62,1.67,99.51,3.97
47725,70,27.25,51.75,0.8621991475423177,70.93299357096355,0.6030968427658081,3.6007846196492515,4.426588694254558,158.01286824544272,13.88,0.93,74.89,0.03,100.51,1.76
47726,71,27.25,51.75,0.6669217745463053,83.18869018554688,0.7760045528411865,5.117070198059082,6.004111607869466,154.5077921549479,19.9,3.83,70.93,0.0,100.62,3.09
47727,72,27.25,51.75,0.7139463424682617,83.22486877441406,0.9510844548543296,3.814090092976888,5.225764274597168,142.24402872721353,20.08,5.29,68.89,0.0,100.38,2.7
47728,73,27.25,51.75,0.613341490427653,71.69585673014323,0.3394148349761963,4.640846252441406,6.2416534423828125,148.0555623372396,17.8,8.64,76.6,0.02,99.82,3.81
47729,74,27.25,51.75,0.9666926860809326,71.51394144694011,0.5726354916890463,4.961487770080566,6.275096893310547,148.22146606445312,14.95,6.61,84.75,3.69,98.92,3.4
47730,75,27.25,51.75,0.9223790168762208,67.96256001790364,0.4437935352325439,5.735955556233724,6.792077382405599,141.88019816080728,18.34,9.53,87.97,5.23,98.73,3.18
